tagname	cur_value	time	gw
SA5920-IU-WATER	32992.4255454336	2026-01-13 01:07:00.213	1
SA5920-LI-203	42396.6375325686	2026-01-13 01:07:00.213	1
SA5920-LI-213	18916.5287240839	2026-01-13 01:07:00.213	1
SA5920-LI-253	84150.7955150373	2026-01-13 01:07:00.213	1
SA5920-LI-263	32401.2882554641	2026-01-13 01:07:00.213	1
SA5920-LI-T001	24524.5479756726	2026-01-13 01:07:00.213	1
SA5920-LI-T002	85429.5211166242	2026-01-13 01:07:00.213	1
SA5920-LIT-003	80476.4051014467	2026-01-13 01:07:00.213	1
SA5920-LIT-004	21691.6024964695	2026-01-13 01:07:00.213	1
SA5920-N2-800	28874.8741728556	2026-01-13 01:07:00.213	1
SA5920-N2-801	42303.7438513022	2026-01-13 01:07:00.213	1
SA5920-NC4-800	99444.1674678319	2026-01-13 01:07:00.213	1
SA5920-NC4-801	52545.3289171598	2026-01-13 01:07:00.213	1
SA5920-NC5-800	60037.4805865481	2026-01-13 01:07:00.213	1
SA5920-NC5-801	97398.0673435313	2026-01-13 01:07:00.213	1
SA5920-PI-022	88339.8032617378	2026-01-13 01:07:00.213	1
SA5920-PI-034	16709.0950127097	2026-01-13 01:07:00.213	1
SA5920-PR-803D	82460.0623963376	2026-01-13 01:07:00.213	1
SA5920-PT-810	91338.3280579392	2026-01-13 01:07:00.213	1
SA5920-SG-800	60818.7056015235	2026-01-13 01:07:00.213	1
SA5920-SG-801	81637.9492722876	2026-01-13 01:07:00.213	1
SA5920-WI-801	12046.4633121469	2026-01-13 01:07:00.213	1
SA5920-WOB-800	45205.11267041	2026-01-13 01:07:00.213	1
SA5920-WOB-800B	34009.6075182966	2026-01-13 01:07:00.213	1
SA5920-WOB-GC	70749.3737619884	2026-01-13 01:07:00.213	1
SA5931-C1-1001	65331.1688052526	2026-01-13 01:07:00.213	1
SA5931-C2-1001	73869.6257173634	2026-01-13 01:07:00.213	1
SA5931-C3-1001	29122.0075373068	2026-01-13 01:07:00.213	1
SA5931-C6P-1001	56858.597045774	2026-01-13 01:07:00.213	1
SA5931-CO2-1001	5500.9974767711	2026-01-13 01:07:00.213	1
SA5931-FR-0105	41911.4186510443	2026-01-13 01:07:00.213	1
SA5931-GHS-1001	58319.4348765265	2026-01-13 01:07:00.213	1
SA5931-IC4-1001	53090.7254788694	2026-01-13 01:07:00.213	1
SA5931-IC5-1001	73938.9072340869	2026-01-13 01:07:00.213	1
SA5931-N2-1001	40503.9710654774	2026-01-13 01:07:00.213	1
SA5931-NC4-1001	3105.65657544303	2026-01-13 01:07:00.213	1
SA5931-NC5-1001	85016.2991775906	2026-01-13 01:07:00.213	1
SA5931-PI-1001	19759.16536551	2026-01-13 01:07:00.213	1
SA5931-PI-1007A	5651.16558850475	2026-01-13 01:07:00.213	1
SA5931-SG-1001	44281.4785125648	2026-01-13 01:07:00.213	1
SA5931-WI-1001	91360.8457860818	2026-01-13 01:07:00.213	1
SA6178-DET-0306A	41092.0311198961	2026-01-13 01:07:00.213	1
SA6178-DET-0335A	60315.1503122733	2026-01-13 01:07:00.213	1
SA6178-DET-0335B	58483.320579661	2026-01-13 01:07:00.213	1
SA6178-DET0306B	9430.26760149868	2026-01-13 01:07:00.213	1
SA6178-DNTS0306A	31107.233634534	2026-01-13 01:07:00.213	1
SA6178-DNTS0306B	93542.5378690747	2026-01-13 01:07:00.213	1
SA6178-DNTS0335A	18814.4197098465	2026-01-13 01:07:00.213	1
SA6178-DNTS0335B	12420.2835341035	2026-01-13 01:07:00.213	1
SA6178-EFR-0306A	19456.5267176622	2026-01-13 01:07:00.213	1
SA6178-EFR-0306B	22364.4838352111	2026-01-13 01:07:00.213	1
SA6178-EFR-0335A	68004.1135608828	2026-01-13 01:07:00.213	1
SA6178-EFR-0335B	76850.0686492144	2026-01-13 01:07:00.213	1
SA6178-FRS-0306A	31569.8665495276	2026-01-13 01:07:00.213	1
SA6178-FRS-0306B	78371.8665566055	2026-01-13 01:07:00.213	1
SA6178-FRS-0335A	72395.8866165128	2026-01-13 01:07:00.213	1
SA6178-FRS-0335B	74175.898848439	2026-01-13 01:07:00.213	1
SA630-C1-001	48380.3264464979	2026-01-13 01:07:00.213	1
SA630-C2-001	19053.5489057242	2026-01-13 01:07:00.213	1
SA630-C3-001	11211.3952207651	2026-01-13 01:07:00.213	1
SA630-C6P-001	97484.3340984708	2026-01-13 01:07:00.213	1
SA630-CO2-001	64050.6517945329	2026-01-13 01:07:00.213	1
SA630-GD-001	71204.4125678337	2026-01-13 01:07:00.213	1
SA630-GS-001	63698.1788394602	2026-01-13 01:07:00.213	1
SA630-HWI-001	1031.65434183834	2026-01-13 01:07:00.213	1
SA630-IC4-001	86064.5072134133	2026-01-13 01:07:00.213	1
SA630-IC5-001	37068.9648370151	2026-01-13 01:07:00.213	1
SA630-N2-001	70864.4648844136	2026-01-13 01:07:00.213	1
SA630-NC4-001	63049.3768863239	2026-01-13 01:07:00.213	1
SA630-NC5-001	35870.6268945946	2026-01-13 01:07:00.213	1
SA630-SG-001	9289.17861996138	2026-01-13 01:07:00.213	1
SA632-C1-002	53412.086459498	2026-01-13 01:07:00.213	1
SA632-C2-002	90057.6715743603	2026-01-13 01:07:00.213	1
SA632-C3-002	53913.7846745259	2026-01-13 01:07:00.213	1
SA632-C6P-002	32944.0447600384	2026-01-13 01:07:00.213	1
SA632-CO2-002	61117.5810147937	2026-01-13 01:07:00.213	1
SA632-GHV-002	959.484102742342	2026-01-13 01:07:00.213	1
SA632-IC4-002	35393.4920913294	2026-01-13 01:07:00.213	1
SA632-IC5-002	45315.9429399506	2026-01-13 01:07:00.213	1
SA632-N2-002	75017.0375485395	2026-01-13 01:07:00.213	1
SA632-NC4-002	48290.7836242462	2026-01-13 01:07:00.213	1
SA632-NC5-002	27219.711614479	2026-01-13 01:07:00.213	1
SA632-SAT-002	92039.6828672158	2026-01-13 01:07:00.213	1
SA632-SG-002	58612.5139586877	2026-01-13 01:07:00.213	1
SA632-WOB-002	12999.643392036	2026-01-13 01:07:00.213	1
SA636-DET-001A	5101.8348870855	2026-01-13 01:07:00.213	1
SA636-DET-001B	25351.9245218358	2026-01-13 01:07:00.213	1
SA636-DET-001C	84425.9416768054	2026-01-13 01:07:00.213	1
SA636-DET-001D	40068.8669352717	2026-01-13 01:07:00.213	1
SA636-DNTS-001A	95766.20905743	2026-01-13 01:07:00.213	1
SA636-DNTS-001B	73376.6431720493	2026-01-13 01:07:00.213	1
SA636-DNTS-001C	6325.99181311104	2026-01-13 01:07:00.213	1
SA636-DNTS-001D	72536.1839586809	2026-01-13 01:07:00.213	1
SA636-EFR-001A	58239.6922506652	2026-01-13 01:07:00.213	1
SA636-EFR-001B	43137.4713652185	2026-01-13 01:07:00.213	1
SA636-EFR-001C	63571.0119348387	2026-01-13 01:07:00.213	1
SA636-EFR-001D	5118.86720848048	2026-01-13 01:07:00.213	1
SA636-FRS-001A	55677.1706812572	2026-01-13 01:07:00.213	1
SA636-FRS-001B	4879.28743764051	2026-01-13 01:07:00.213	1
SA636-FRS-001C	50201.1699637869	2026-01-13 01:07:00.213	1
SA636-FRS-001D	1463.15129280591	2026-01-13 01:07:00.213	1
SA650-C1-001	75523.6040822042	2026-01-13 01:07:00.213	1
SA650-C2-001	10741.8041166547	2026-01-13 01:07:00.213	1
SA650-C3-001	79051.5133992073	2026-01-13 01:07:00.213	1
SA650-C6-001	57909.138838913	2026-01-13 01:07:00.213	1
SA650-CO2-001	35506.5979055234	2026-01-13 01:07:00.213	1
SA650-HGD-001	41376.8529572085	2026-01-13 01:07:00.213	1
SA650-HGS-001	97146.6889409651	2026-01-13 01:07:00.213	1
SA650-IC4-001	90695.4345944694	2026-01-13 01:07:00.213	1
SA650-IC5-001	95027.3304291344	2026-01-13 01:07:00.213	1
SA650-N2-001	21133.1095294499	2026-01-13 01:07:00.213	1
SA650-NC4-001	81537.4054983705	2026-01-13 01:07:00.213	1
SA650-NC5-001	69908.9881594156	2026-01-13 01:07:00.213	1
SA650-SG-001	22533.707082622	2026-01-13 01:07:00.213	1
SA650-WOB-001	3674.62017892437	2026-01-13 01:07:00.213	1
SA6500-C1-MIX	84931.2590853425	2026-01-13 01:07:00.213	1
SA6500-C2-MIX	86192.9753699219	2026-01-13 01:07:00.213	1
SA6500-C3-MIX	88471.9128317964	2026-01-13 01:07:00.213	1
SA6500-C6P-MIX	28239.5158810186	2026-01-13 01:07:00.213	1
SA6500-CO2-MIX	35850.5775208596	2026-01-13 01:07:00.213	1
SA6500-DET-0001A	94919.1640137406	2026-01-13 01:07:00.213	1
SA6500-DET-0001B	2919.33447254023	2026-01-13 01:07:00.213	1
SA6500-DNTS0001A	90812.8322126396	2026-01-13 01:07:00.213	1
SA6500-DNTS0001B	63745.2978812068	2026-01-13 01:07:00.213	1
SA6500-EFR-0001A	83820.9203086635	2026-01-13 01:07:00.213	1
SA6500-EFR-0001B	18994.4169676675	2026-01-13 01:07:00.213	1
SA6500-FRS-0001A	27735.2699998358	2026-01-13 01:07:00.213	1
SA6500-FRS-0001B	33048.676887939	2026-01-13 01:07:00.213	1
SA6500-GHD-MIX	75399.9159177376	2026-01-13 01:07:00.213	1
SA6500-GHS-MIX	86927.6806438213	2026-01-13 01:07:00.213	1
SA6500-IC4-MIX	33265.7653677863	2026-01-13 01:07:00.213	1
SA6500-IC5-MIX	52686.1192276034	2026-01-13 01:07:00.213	1
SA6500-N2-MIX	95513.880377951	2026-01-13 01:07:00.213	1
SA6500-NC4-MIX	42222.7821077385	2026-01-13 01:07:00.213	1
SA6500-NC5-MIX	69472.5742477634	2026-01-13 01:07:00.213	1
SA6500-SG-MIX	41088.6408398503	2026-01-13 01:07:00.213	1
SA6500-WI-MIX	78950.2602578912	2026-01-13 01:07:00.213	1
SA6503-DET-0201A	64258.5488033382	2026-01-13 01:07:00.213	1
SA6503-DET-0201B	87718.1126891341	2026-01-13 01:07:00.213	1
SA6503-DET-0201C	62475.4292720707	2026-01-13 01:07:00.213	1
SA6503-DET-0201D	48519.0517494077	2026-01-13 01:07:00.213	1
SA6503-DET-0202A	28916.5473455426	2026-01-13 01:07:00.213	1
SA6503-DET-0202B	49365.2240768926	2026-01-13 01:07:00.213	1
SA6503-DET-0202C	5944.66028451753	2026-01-13 01:07:00.213	1
SA6503-DET-0202D	72010.3311201096	2026-01-13 01:07:00.213	1
SA6503-DET-0301A	17841.1850620393	2026-01-13 01:07:00.213	1
SA6503-DET-0301B	97246.6694151924	2026-01-13 01:07:00.213	1
SA6503-DET-0301C	65144.2280521514	2026-01-13 01:07:00.213	1
SA6503-DET-0301D	49737.587238297	2026-01-13 01:07:00.213	1
SA6503-DET-0302A	62835.8447631443	2026-01-13 01:07:00.213	1
SA6503-DET-0302B	18300.2708517303	2026-01-13 01:07:00.213	1
SA6503-DET-0302C	61299.1571278925	2026-01-13 01:07:00.213	1
SA6503-DET-0302D	91617.9734387153	2026-01-13 01:07:00.213	1
SA6503-DNTS0201A	23728.1305176862	2026-01-13 01:07:00.213	1
SA6503-DNTS0201B	51311.9285704867	2026-01-13 01:07:00.213	1
SA6503-DNTS0201C	76086.7974366308	2026-01-13 01:07:00.213	1
SA6503-DNTS0201D	51084.9319719656	2026-01-13 01:07:00.213	1
SA6503-DNTS0202A	56777.758204157	2026-01-13 01:07:00.213	1
SA6503-DNTS0202B	72302.5327076039	2026-01-13 01:07:00.213	1
SA6503-DNTS0202C	73846.925076356	2026-01-13 01:07:00.213	1
SA6503-DNTS0202D	56747.5283644019	2026-01-13 01:07:00.213	1
SA6503-DNTS0301A	41095.7626023759	2026-01-13 01:07:00.213	1
SA6503-DNTS0301B	35552.9187538342	2026-01-13 01:07:00.213	1
SA6503-DNTS0301C	47828.5501753199	2026-01-13 01:07:00.213	1
SA6503-DNTS0301D	87955.5961976684	2026-01-13 01:07:00.213	1
SA6503-DNTS0302A	73190.1339810403	2026-01-13 01:07:00.213	1
SA6503-DNTS0302B	9101.07674597931	2026-01-13 01:07:00.213	1
SA6503-DNTS0302C	10908.1737799045	2026-01-13 01:07:00.213	1
SA6503-DNTS0302D	95314.8109610436	2026-01-13 01:07:00.213	1
SA6503-EFR-0201A	57727.1451198742	2026-01-13 01:07:00.213	1
SA6503-EFR-0201B	81850.3778264722	2026-01-13 01:07:00.213	1
SA6503-EFR-0201C	64068.4364344953	2026-01-13 01:07:00.213	1
SA6503-EFR-0201D	90246.2462331225	2026-01-13 01:07:00.213	1
SA6503-EFR-0202A	56936.6456917469	2026-01-13 01:07:00.213	1
SA6503-EFR-0202B	54922.276755003	2026-01-13 01:07:00.213	1
SA6503-EFR-0202C	20461.6850074219	2026-01-13 01:07:00.213	1
SA6503-EFR-0202D	25478.5750178133	2026-01-13 01:07:00.213	1
SA6503-EFR-0301A	35132.1929541785	2026-01-13 01:07:00.213	1
SA6503-EFR-0301B	17304.5303215159	2026-01-13 01:07:00.213	1
SA6503-EFR-0301C	65592.4961476122	2026-01-13 01:07:00.213	1
SA6503-EFR-0301D	86954.1697895242	2026-01-13 01:07:00.213	1
SA6503-EFR-0302A	3541.04394928008	2026-01-13 01:07:00.213	1
SA6503-EFR-0302B	54694.7796023463	2026-01-13 01:07:00.213	1
SA6503-EFR-0302C	64689.5092651373	2026-01-13 01:07:00.213	1
SA6503-EFR-0302D	17646.9262480681	2026-01-13 01:07:00.213	1
SA6503-FRS-0201A	66435.7738046511	2026-01-13 01:07:00.213	1
SA6503-FRS-0201B	90490.6463225435	2026-01-13 01:07:00.213	1
SA6503-FRS-0201C	10334.9247387889	2026-01-13 01:07:00.213	1
SA6503-FRS-0201D	16730.9204285251	2026-01-13 01:07:00.213	1
SA6503-FRS-0202A	74138.5333854717	2026-01-13 01:07:00.213	1
SA6503-FRS-0202B	87684.6011442343	2026-01-13 01:07:00.213	1
SA6503-FRS-0202C	95240.9892842221	2026-01-13 01:07:00.213	1
SA6503-FRS-0202D	40734.2174509238	2026-01-13 01:07:00.213	1
SA6503-FRS-0301A	95653.3625481564	2026-01-13 01:07:00.213	1
SA6503-FRS-0301B	64801.1997154904	2026-01-13 01:07:00.213	1
SA6503-FRS-0301C	48818.4167942737	2026-01-13 01:07:00.213	1
SA6503-FRS-0301D	17999.855090582	2026-01-13 01:07:00.213	1
SA6503-FRS-0302A	20231.3096218038	2026-01-13 01:07:00.213	1
SA6503-FRS-0302B	41359.8897636575	2026-01-13 01:07:00.213	1
SA6503-FRS-0302C	94421.8367770545	2026-01-13 01:07:00.213	1
SA6503-FRS-0302D	18578.1549567044	2026-01-13 01:07:00.213	1
SA6503-GHD-0201	8262.84662265034	2026-01-13 01:07:00.213	1
SA6503-GHD-201	78995.6163208848	2026-01-13 01:07:00.213	1
SA6503-GHS-0201	94219.0480480179	2026-01-13 01:07:00.213	1
SA6503-GHS-0203	78021.7095902036	2026-01-13 01:07:00.213	1
SA6503-GHS-0309	33191.0178608103	2026-01-13 01:07:00.213	1
SA6503-GHS-0313	45173.8021476723	2026-01-13 01:07:00.213	1
SA6503-WI-0201	47631.9887247119	2026-01-13 01:07:00.213	1
SA6503-WI-0203	32684.6822058769	2026-01-13 01:07:00.213	1
SA6503-WI-0309	87622.5264744065	2026-01-13 01:07:00.213	1
SA6503-WI-0313	89278.1642862159	2026-01-13 01:07:00.213	1
SA6503-WI-201	38972.1811165043	2026-01-13 01:07:00.213	1
SA652-DET-006A	93363.3237806855	2026-01-13 01:07:00.213	1
SA652-DET-006B	56304.5002056605	2026-01-13 01:07:00.213	1
SA652-DNTS-006A	75461.5825405915	2026-01-13 01:07:00.213	1
SA652-DNTS-006B	10069.5233509912	2026-01-13 01:07:00.213	1
SA652-EFR-006A	67284.8349777462	2026-01-13 01:07:00.213	1
SA652-EFR-006B	82182.8339333012	2026-01-13 01:07:00.213	1
SA652-FRS-006A	93137.1974315632	2026-01-13 01:07:00.213	1
SA652-FRS-006B	82452.3683093776	2026-01-13 01:07:00.213	1
SA6535-DET-0111A	35968.6450525359	2026-01-13 01:07:00.213	1
SA6535-DET-0111B	67015.1185335908	2026-01-13 01:07:00.213	1
SA6535-DNTS0111A	4861.80333432736	2026-01-13 01:07:00.213	1
SA6535-DNTS0111B	58334.8466752821	2026-01-13 01:07:00.213	1
SA6535-EFR-0111A	24673.7588144313	2026-01-13 01:07:00.213	1
SA6535-EFR-0111B	22739.0634314139	2026-01-13 01:07:00.213	1
SA6535-FRS-0111A	55468.1670134108	2026-01-13 01:07:00.213	1
SA6535-FRS-0111B	24703.0293546891	2026-01-13 01:07:00.213	1
SA6535-HGS-0105	65260.3068896837	2026-01-13 01:07:00.213	1
SA6535-WI-0105	53835.8205006041	2026-01-13 01:07:00.213	1
SA6540-C1-EAST	4871.76749828756	2026-01-13 01:07:00.213	1
SA6540-C1-MIX	39289.3267501052	2026-01-13 01:07:00.213	1
SA6540-C1-WEST	53436.2616818814	2026-01-13 01:07:00.213	1
SA6540-C2-EAST	71943.6272721216	2026-01-13 01:07:00.213	1
SA6540-C2-MIX	77641.6751384663	2026-01-13 01:07:00.213	1
SA6540-C2-WEST	42576.8423700443	2026-01-13 01:07:00.213	1
SA6540-C3-EAST	25188.8132142286	2026-01-13 01:07:00.213	1
SA6540-C3-MIX	9112.98362159002	2026-01-13 01:07:00.213	1
SA6540-C3-WEST	71905.2508803722	2026-01-13 01:07:00.213	1
SA6540-C6P-EAST	47075.8918100771	2026-01-13 01:07:00.213	1
SA6540-C6P-MIX	42277.5605663807	2026-01-13 01:07:00.213	1
SA6540-C6P-WEST	84664.4452009081	2026-01-13 01:07:00.213	1
SA6540-CO2-EAST	45027.0264341766	2026-01-13 01:07:00.213	1
SA6540-CO2-MIX	57691.5375427458	2026-01-13 01:07:00.213	1
SA6540-CO2-WEST	92239.7942475117	2026-01-13 01:07:00.213	1
SA6540-GHS-EAST	81094.8837195031	2026-01-13 01:07:00.213	1
SA6540-GHS-MIX	30133.7391856415	2026-01-13 01:07:00.213	1
SA6540-GHS-WEST	13581.9082845409	2026-01-13 01:07:00.213	1
SA6540-IC4-EAST	78446.4271070812	2026-01-13 01:07:00.213	1
SA6540-IC4-MIX	17553.5437166384	2026-01-13 01:07:00.213	1
SA6540-IC4-WEST	66326.4328939234	2026-01-13 01:07:00.213	1
SA6540-IC5-EAST	58926.0219267798	2026-01-13 01:07:00.213	1
SA6540-IC5-MIX	75510.0611667892	2026-01-13 01:07:00.213	1
SA6540-IC5-WEST	87847.1921383192	2026-01-13 01:07:00.213	1
SA6540-N2-EAST	54750.7253340997	2026-01-13 01:07:00.213	1
SA6540-N2-MIX	47802.3324986649	2026-01-13 01:07:00.213	1
SA6540-N2-WEST	43372.4996804891	2026-01-13 01:07:00.213	1
SA6540-NC4-EAST	76902.6565868045	2026-01-13 01:07:00.213	1
SA6540-NC4-MIX	2239.63840811932	2026-01-13 01:07:00.213	1
SA6540-NC4-WEST	86100.0030500127	2026-01-13 01:07:00.213	1
SA6540-NC5-EAST	57610.246955607	2026-01-13 01:07:00.213	1
SA6540-NC5-MIX	99709.0802565589	2026-01-13 01:07:00.213	1
SA6540-NC5-WEST	5628.48628622512	2026-01-13 01:07:00.213	1
SA6540-PI-0721	2081.304520199	2026-01-13 01:07:00.213	1
SA6540-PI-0750	84506.1860044029	2026-01-13 01:07:00.213	1
SA6540-PI-0756	36820.7067347254	2026-01-13 01:07:00.213	1
SA6540-SG-EAST	78783.1061463829	2026-01-13 01:07:00.213	1
SA6540-SG-MIX	45852.0857464741	2026-01-13 01:07:00.213	1
SA6540-SG-WEST	90553.771523064	2026-01-13 01:07:00.213	1
SA6540-WI-EAST	21293.5497418457	2026-01-13 01:07:00.213	1
SA6540-WI-MIX	43799.9818673539	2026-01-13 01:07:00.213	1
SA6540-WI-WEST	19619.0634751663	2026-01-13 01:07:00.213	1
SA6546-C1-0310	25406.1214962359	2026-01-13 01:07:00.213	1
SA6546-C2-0310	16378.6915753316	2026-01-13 01:07:00.213	1
SA6546-C3-0310	98930.1507630893	2026-01-13 01:07:00.213	1
SA6546-C6P-0310	86128.172858893	2026-01-13 01:07:00.213	1
SA6546-CO2-0310	15181.0072331915	2026-01-13 01:07:00.213	1
SA6546-DET-0314A	37105.3141976944	2026-01-13 01:07:00.213	1
SA6546-DET-0314B	98517.478136288	2026-01-13 01:07:00.213	1
SA6546-DET-0322A	61589.5025710758	2026-01-13 01:07:00.213	1
SA6546-DET-0322B	7618.37566558391	2026-01-13 01:07:00.213	1
SA6546-DNTS0314A	32833.0851628838	2026-01-13 01:07:00.213	1
SA6546-DNTS0314B	99803.7879336783	2026-01-13 01:07:00.213	1
SA6546-DNTS0322A	11355.6277034224	2026-01-13 01:07:00.213	1
SA6546-DNTS0322B	17999.8352525091	2026-01-13 01:07:00.213	1
SA6546-EFR-0314A	6482.23770406154	2026-01-13 01:07:00.213	1
SA6546-EFR-0314B	53345.0056595468	2026-01-13 01:07:00.213	1
SA6546-EFR-0322A	87971.6715557592	2026-01-13 01:07:00.213	1
SA6546-EFR-0322B	3061.69744041052	2026-01-13 01:07:00.213	1
SA6546-FRS-0314A	70846.7272740182	2026-01-13 01:07:00.213	1
SA6546-FRS-0314B	20972.1723473063	2026-01-13 01:07:00.213	1
SA6546-FRS-0322A	18981.5649591427	2026-01-13 01:07:00.213	1
SA6546-FRS-0322B	51670.177878872	2026-01-13 01:07:00.213	1
SA6546-GHD-0310	24807.2136694837	2026-01-13 01:07:00.213	1
SA6546-GHS-0310	35935.4357082197	2026-01-13 01:07:00.213	1
SA6546-IC4-0310	10311.0591925135	2026-01-13 01:07:00.213	1
SA6546-IC5-0310	66322.1925385064	2026-01-13 01:07:00.213	1
SA6546-N2-0310	45916.354029275	2026-01-13 01:07:00.213	1
SA6546-NC4-0310	24261.9566797008	2026-01-13 01:07:00.213	1
SA6546-NC5-0310	57008.6753589478	2026-01-13 01:07:00.213	1
SA6546-SG-0310	36452.7160886579	2026-01-13 01:07:00.213	1
SA6546-WI-0310	61026.5524628792	2026-01-13 01:07:00.213	1
SA6700-C1-201	29766.578215813	2026-01-13 01:07:00.213	1
SA6700-C2-201	67507.592158462	2026-01-13 01:07:00.213	1
SA6700-C3-201	47737.1139167375	2026-01-13 01:07:00.213	1
SA6700-C6-201	5256.82305668654	2026-01-13 01:07:00.213	1
SA6700-CO2-201	62492.4925233637	2026-01-13 01:07:00.213	1
SA6700-GHV-201	957.01965318568	2026-01-13 01:07:00.213	1
SA6700-IC4-201	16797.8744268644	2026-01-13 01:07:00.213	1
SA6700-IC5-201	62183.2446861865	2026-01-13 01:07:00.213	1
SA6700-N2-201	8912.55319889357	2026-01-13 01:07:00.213	1
SA6700-NC4-201	68022.5085844805	2026-01-13 01:07:00.213	1
SA6700-NC5-201	2306.66024239534	2026-01-13 01:07:00.213	1
SA6700-SG-201	61629.5647097576	2026-01-13 01:07:00.213	1
SA6700-WOB-201	83140.772444095	2026-01-13 01:07:00.213	1
SA6702-DET0109A	44765.48433039	2026-01-13 01:07:00.213	1
SA6702-DET0109B	56486.6967525756	2026-01-13 01:07:00.213	1
SA6702-DET0207A	86110.0840795987	2026-01-13 01:07:00.213	1
SA6702-DET0207B	32592.1387586218	2026-01-13 01:07:00.213	1
SA6702-EFR0109A	21397.0690545201	2026-01-13 01:07:00.213	1
SA6702-EFR0109B	27798.1365007544	2026-01-13 01:07:00.213	1
SA6702-EFR0207A	85721.5461807338	2026-01-13 01:07:00.213	1
SA6702-EFR0207B	44870.910992593	2026-01-13 01:07:00.213	1
SA6702-FRS0109A	96717.3987768844	2026-01-13 01:07:00.213	1
SA6702-FRS0109B	512.319032692935	2026-01-13 01:07:00.213	1
SA6702-FRS0207A	62520.3983721366	2026-01-13 01:07:00.213	1
SA6702-FRS0207B	79828.3435282388	2026-01-13 01:07:00.213	1
SA6702DNTS0109A	79188.7278984208	2026-01-13 01:07:00.213	1
SA6702DNTS0109B	58651.2759791466	2026-01-13 01:07:00.213	1
SA6702DNTS0207A	28208.4265461303	2026-01-13 01:07:00.213	1
SA6702DNTS0207B	13158.6068746602	2026-01-13 01:07:00.213	1
SA6703-DET-0115A	85606.2113157038	2026-01-13 01:07:00.213	1
SA6703-DET-0115B	38904.7990113949	2026-01-13 01:07:00.213	1
SA6703-DNTS0115B	93705.2260369674	2026-01-13 01:07:00.213	1
SA6703-EFR-0115A	59855.7020099978	2026-01-13 01:07:00.213	1
SA6703-EFR-0115B	24219.0343407264	2026-01-13 01:07:00.213	1
SA6703-FRS-0115B	62833.0700202229	2026-01-13 01:07:00.213	1
SA6706-DET-0106A	91025.021473873	2026-01-13 01:07:00.213	1
SA6706-DET-0106B	58684.8492256172	2026-01-13 01:07:00.213	1
SA6706-DET-0410A	67281.1727613593	2026-01-13 01:07:00.213	1
SA6706-DET-0410B	39851.9746971093	2026-01-13 01:07:00.213	1
SA6706-DET-0418A	21470.6296702111	2026-01-13 01:07:00.213	1
SA6706-DET-0418B	44025.1082567511	2026-01-13 01:07:00.213	1
SA6706-DNTS0106A	65282.6196112047	2026-01-13 01:07:00.213	1
SA6706-DNTS0106B	61565.0205390214	2026-01-13 01:07:00.213	1
SA6706-DNTS0410A	73180.4132806312	2026-01-13 01:07:00.213	1
SA6706-DNTS0410B	83264.5580318458	2026-01-13 01:07:00.213	1
SA6706-DNTS0418A	22121.4973545915	2026-01-13 01:07:00.213	1
SA6706-DNTS0418B	2774.83347929588	2026-01-13 01:07:00.213	1
SA6706-EFR-0106A	6205.64825106918	2026-01-13 01:07:00.213	1
SA6706-EFR-0106B	68792.1288882363	2026-01-13 01:07:00.213	1
SA6706-EFR-0410A	48933.7835347316	2026-01-13 01:07:00.213	1
SA6706-EFR-0410B	67561.9389237203	2026-01-13 01:07:00.213	1
SA6706-EFR-0418A	89733.2947004481	2026-01-13 01:07:00.213	1
SA6706-EFR-0418B	39811.7705230342	2026-01-13 01:07:00.213	1
SA6706-FRS-0106A	85872.2943169132	2026-01-13 01:07:00.213	1
SA6706-FRS-0106B	75571.6790161772	2026-01-13 01:07:00.213	1
SA6706-FRS-0410A	72601.6013188069	2026-01-13 01:07:00.213	1
SA6706-FRS-0410B	3577.12626812828	2026-01-13 01:07:00.213	1
SA6706-FRS-0418A	40384.0749491663	2026-01-13 01:07:00.213	1
SA6706-FRS-0418B	27628.1832399491	2026-01-13 01:07:00.213	1
SA6711-DET-0405A	40063.6244925388	2026-01-13 01:07:00.213	1
SA6711-DET-0405B	13383.4595298741	2026-01-13 01:07:00.213	1
SA6711-DNTS0405A	80391.4883389868	2026-01-13 01:07:00.213	1
SA6711-DNTS0405B	78926.8769585188	2026-01-13 01:07:00.213	1
SA6711-EFR-0405A	58273.4074350427	2026-01-13 01:07:00.213	1
SA6711-EFR-0405B	66560.1137965131	2026-01-13 01:07:00.213	1
SA6711-FRS-0405A	7580.78323371731	2026-01-13 01:07:00.213	1
SA6711-FRS-0405B	76884.2793584873	2026-01-13 01:07:00.213	1
SA6750-C1-301	36381.1833955698	2026-01-13 01:07:00.213	1
SA6750-C2-301	72108.8468003554	2026-01-13 01:07:00.213	1
SA6750-C3-301	30148.9323508313	2026-01-13 01:07:00.213	1
SA6750-C6-301	93192.9213815146	2026-01-13 01:07:00.213	1
SA6750-CO2-301	29455.0888876318	2026-01-13 01:07:00.213	1
SA6750-DET-414A	99275.3898434096	2026-01-13 01:07:00.213	1
SA6750-DET-414B	18055.5305704047	2026-01-13 01:07:00.213	1
SA6750-DET-414C	48720.3664830106	2026-01-13 01:07:00.213	1
SA6750-DET-418A	76768.5752009352	2026-01-13 01:07:00.213	1
SA6750-DET-418B	96900.4167710881	2026-01-13 01:07:00.213	1
SA6750-DET-418C	85957.869345547	2026-01-13 01:07:00.213	1
SA6750-DNTS-414A	1466.99556106103	2026-01-13 01:07:00.213	1
